timestamp|method|type|endpoint|reference|amount|status|http_code|transaction_id
2025-10-30T12:11:49.427134|DELETE|PAYMENT|customerpayments/73985000000204678|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:11:50.782354|DELETE|PAYMENT|customerpayments/73985000000204744|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:11:51.859446|DELETE|PAYMENT|customerpayments/73985000000204810|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:11:52.978636|DELETE|PAYMENT|customerpayments/73985000000204876|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:11:54.114833|DELETE|PAYMENT|customerpayments/73985000000205564|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:11:55.199713|DELETE|PAYMENT|customerpayments/73985000000205630|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:11:56.342557|DELETE|PAYMENT|customerpayments/73985000000205696|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:11:57.712703|DELETE|PAYMENT|customerpayments/73985000000204942|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:11:58.923796|DELETE|PAYMENT|customerpayments/73985000000206008|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:12:00.212967|DELETE|PAYMENT|customerpayments/73985000000205764|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:12:01.215135|DELETE|PAYMENT|customerpayments/73985000000206074|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:12:02.295522|DELETE|PAYMENT|customerpayments/73985000000205830|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:12:03.341111|DELETE|PAYMENT|customerpayments/73985000000206140|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:12:04.353459|DELETE|PAYMENT|customerpayments/73985000000206206|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:12:05.459728|DELETE|PAYMENT|customerpayments/73985000000206272|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:12:06.611486|DELETE|PAYMENT|customerpayments/73985000000205896|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:12:07.630233|DELETE|PAYMENT|customerpayments/73985000000206338|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:12:08.696457|DELETE|PAYMENT|customerpayments/73985000000205962|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:12:09.857153|DELETE|PAYMENT|customerpayments/73985000000207028|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:12:10.858479|DELETE|PAYMENT|customerpayments/73985000000207094|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:12:12.011967|DELETE|PAYMENT|customerpayments/73985000000207160|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:12:13.200936|DELETE|PAYMENT|customerpayments/73985000000207226|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:12:14.209999|DELETE|PAYMENT|customerpayments/73985000000206404|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:12:15.382618|DELETE|PAYMENT|customerpayments/73985000000206470|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:12:16.471656|DELETE|PAYMENT|customerpayments/73985000000207292|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:12:17.453832|DELETE|PAYMENT|customerpayments/73985000000207358|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:12:18.483950|DELETE|PAYMENT|customerpayments/73985000000206536|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:12:19.535575|DELETE|PAYMENT|customerpayments/73985000000207424|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:12:20.603409|DELETE|PAYMENT|customerpayments/73985000000207492|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:12:21.674535|DELETE|PAYMENT|customerpayments/73985000000206602|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:12:22.642587|DELETE|PAYMENT|customerpayments/73985000000206668|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:12:23.750146|DELETE|PAYMENT|customerpayments/73985000000206734|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:12:24.839259|DELETE|PAYMENT|customerpayments/73985000000206800|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:12:25.983903|DELETE|PAYMENT|customerpayments/73985000000207558|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:12:27.022486|DELETE|PAYMENT|customerpayments/73985000000207624|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:12:28.138967|DELETE|PAYMENT|customerpayments/73985000000206874|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:12:29.449695|DELETE|PAYMENT|customerpayments/73985000000207690|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:12:30.719363|DELETE|PAYMENT|customerpayments/73985000000206940|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:12:31.896966|DELETE|PAYMENT|customerpayments/73985000000208006|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:12:33.221243|DELETE|PAYMENT|customerpayments/73985000000207756|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:12:34.268408|DELETE|PAYMENT|customerpayments/73985000000208072|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:12:35.284015|DELETE|PAYMENT|customerpayments/73985000000208138|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:12:36.400722|DELETE|PAYMENT|customerpayments/73985000000207822|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:12:37.476770|DELETE|PAYMENT|customerpayments/73985000000207888|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:12:38.626365|DELETE|PAYMENT|customerpayments/73985000000207954|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:12:39.837212|DELETE|PAYMENT|customerpayments/73985000000208204|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:12:40.793494|DELETE|PAYMENT|customerpayments/73985000000209020|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:12:41.822072|DELETE|PAYMENT|customerpayments/73985000000209086|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:12:42.803716|DELETE|PAYMENT|customerpayments/73985000000209152|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:12:43.821111|DELETE|PAYMENT|customerpayments/73985000000208270|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:12:45.083769|DELETE|PAYMENT|customerpayments/73985000000209220|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:12:46.145958|DELETE|PAYMENT|customerpayments/73985000000208336|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:12:47.228979|DELETE|PAYMENT|customerpayments/73985000000208402|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:12:48.477158|DELETE|PAYMENT|customerpayments/73985000000209286|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:12:49.681574|DELETE|PAYMENT|customerpayments/73985000000208468|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:12:50.754694|DELETE|PAYMENT|customerpayments/73985000000209352|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:12:51.914322|DELETE|PAYMENT|customerpayments/73985000000209418|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:12:52.933220|DELETE|PAYMENT|customerpayments/73985000000208534|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:12:53.948695|DELETE|PAYMENT|customerpayments/73985000000209484|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:12:54.952347|DELETE|PAYMENT|customerpayments/73985000000209550|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:12:56.034828|DELETE|PAYMENT|customerpayments/73985000000209616|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:12:57.049401|DELETE|PAYMENT|customerpayments/73985000000208600|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:12:58.066574|DELETE|PAYMENT|customerpayments/73985000000209682|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:12:59.094137|DELETE|PAYMENT|customerpayments/73985000000208666|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:13:00.455850|DELETE|PAYMENT|customerpayments/73985000000209748|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:13:01.484691|DELETE|PAYMENT|customerpayments/73985000000208732|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:13:02.662521|DELETE|PAYMENT|customerpayments/73985000000208798|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:13:03.653136|DELETE|PAYMENT|customerpayments/73985000000209814|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:13:04.662232|DELETE|INVOICE|invoices/73985000000195648|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:13:05.737886|DELETE|INVOICE|invoices/73985000000196474|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:13:06.749447|DELETE|INVOICE|invoices/73985000000195664|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:13:07.764594|DELETE|INVOICE|invoices/73985000000195680|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:13:08.677505|DELETE|INVOICE|invoices/73985000000195696|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:13:09.748126|DELETE|INVOICE|invoices/73985000000195712|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:13:10.775503|DELETE|INVOICE|invoices/73985000000195728|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:13:11.865845|DELETE|INVOICE|invoices/73985000000196490|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:13:12.810688|DELETE|INVOICE|invoices/73985000000195744|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:13:13.795335|DELETE|INVOICE|invoices/73985000000196506|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:13:14.837870|DELETE|INVOICE|invoices/73985000000195760|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:13:15.786423|DELETE|INVOICE|invoices/73985000000196522|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:13:16.775610|DELETE|INVOICE|invoices/73985000000195776|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:13:17.800481|DELETE|INVOICE|invoices/73985000000195792|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:13:18.744246|DELETE|INVOICE|invoices/73985000000196538|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:13:19.725886|DELETE|INVOICE|invoices/73985000000195808|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:13:20.676089|DELETE|INVOICE|invoices/73985000000196554|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:13:21.800571|DELETE|INVOICE|invoices/73985000000195824|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:13:22.786620|DELETE|INVOICE|invoices/73985000000196570|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:13:23.897015|DELETE|INVOICE|invoices/73985000000195840|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:13:24.841411|DELETE|INVOICE|invoices/73985000000195856|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:13:25.784547|DELETE|INVOICE|invoices/73985000000196586|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:13:26.750451|DELETE|INVOICE|invoices/73985000000196602|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:13:27.794547|DELETE|INVOICE|invoices/73985000000195872|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:13:29.003121|DELETE|INVOICE|invoices/73985000000195888|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:13:30.404098|DELETE|INVOICE|invoices/73985000000195904|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:13:31.564969|DELETE|INVOICE|invoices/73985000000196618|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:13:32.526325|DELETE|INVOICE|invoices/73985000000196634|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:13:33.530116|DELETE|INVOICE|invoices/73985000000195924|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:13:34.501968|DELETE|INVOICE|invoices/73985000000196650|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:13:35.477066|DELETE|INVOICE|invoices/73985000000195940|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:13:36.384869|DELETE|INVOICE|invoices/73985000000196666|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:13:37.405615|DELETE|INVOICE|invoices/73985000000195956|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:13:38.406793|DELETE|INVOICE|invoices/73985000000195972|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:13:39.556149|DELETE|INVOICE|invoices/73985000000195988|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:13:40.664531|DELETE|INVOICE|invoices/73985000000196682|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:13:41.600003|DELETE|INVOICE|invoices/73985000000202004|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:13:42.612744|DELETE|INVOICE|invoices/73985000000196698|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:13:43.567978|DELETE|INVOICE|invoices/73985000000196714|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:13:44.501889|DELETE|INVOICE|invoices/73985000000202020|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:13:45.449961|DELETE|INVOICE|invoices/73985000000196730|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:13:46.435797|DELETE|INVOICE|invoices/73985000000202036|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:13:47.386609|DELETE|INVOICE|invoices/73985000000202052|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:13:48.366774|DELETE|INVOICE|invoices/73985000000196746|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:13:49.318401|DELETE|INVOICE|invoices/73985000000202068|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:13:50.287031|DELETE|INVOICE|invoices/73985000000202084|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:13:51.312992|DELETE|INVOICE|invoices/73985000000202100|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:13:52.404593|DELETE|INVOICE|invoices/73985000000196762|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:13:53.449495|DELETE|INVOICE|invoices/73985000000202116|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:13:54.403536|DELETE|INVOICE|invoices/73985000000196778|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:13:55.445869|DELETE|INVOICE|invoices/73985000000196794|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:13:56.513279|DELETE|INVOICE|invoices/73985000000202132|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:13:57.566291|DELETE|INVOICE|invoices/73985000000196810|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:13:58.664632|DELETE|INVOICE|invoices/73985000000202148|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:13:59.629696|DELETE|INVOICE|invoices/73985000000196826|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:14:00.616300|DELETE|INVOICE|invoices/73985000000196842|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:14:01.587268|DELETE|INVOICE|invoices/73985000000202164|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:14:02.579331|DELETE|INVOICE|invoices/73985000000196858|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:14:03.557237|DELETE|INVOICE|invoices/73985000000202180|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:14:04.531728|DELETE|INVOICE|invoices/73985000000202196|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:14:05.503529|DELETE|INVOICE|invoices/73985000000202212|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:14:06.437056|DELETE|INVOICE|invoices/73985000000196874|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:14:07.407530|DELETE|INVOICE|invoices/73985000000196890|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:14:08.354934|DELETE|INVOICE|invoices/73985000000196906|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:14:09.352653|DELETE|INVOICE|invoices/73985000000196922|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:14:10.343737|DELETE|INVOICE|invoices/73985000000196938|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:14:11.334023|DELETE|INVOICE|invoices/73985000000202228|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:14:12.304734|DELETE|INVOICE|invoices/73985000000196954|N/A|N/A|FAILED|400|N/A
2025-10-30T12:14:13.227060|DELETE|INVOICE|invoices/73985000000202244|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:14:14.242951|DELETE|INVOICE|invoices/73985000000196970|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:14:15.312096|DELETE|INVOICE|invoices/73985000000202260|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:14:16.289030|DELETE|INVOICE|invoices/73985000000196986|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:14:17.302441|DELETE|INVOICE|invoices/73985000000202276|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:14:18.211800|DELETE|INVOICE|invoices/73985000000203006|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:14:19.165993|DELETE|INVOICE|invoices/73985000000203022|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:14:20.154182|DELETE|INVOICE|invoices/73985000000202292|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:14:21.081152|DELETE|INVOICE|invoices/73985000000202308|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:14:22.137791|DELETE|INVOICE|invoices/73985000000202324|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:14:23.133529|DELETE|INVOICE|invoices/73985000000202340|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:14:24.082419|DELETE|INVOICE|invoices/73985000000203038|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:14:25.118061|DELETE|INVOICE|invoices/73985000000203054|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:14:26.083762|DELETE|INVOICE|invoices/73985000000203070|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:14:27.092134|DELETE|INVOICE|invoices/73985000000203086|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:14:28.087590|DELETE|INVOICE|invoices/73985000000203102|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:14:29.036170|DELETE|INVOICE|invoices/73985000000203118|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:14:30.251883|DELETE|INVOICE|invoices/73985000000202356|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:14:31.186522|DELETE|INVOICE|invoices/73985000000203134|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:14:32.133721|DELETE|INVOICE|invoices/73985000000202372|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:14:33.066706|DELETE|INVOICE|invoices/73985000000202388|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:14:34.097759|DELETE|INVOICE|invoices/73985000000202404|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:14:35.053068|DELETE|INVOICE|invoices/73985000000203150|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:14:36.058925|DELETE|INVOICE|invoices/73985000000202420|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:14:37.038894|DELETE|INVOICE|invoices/73985000000203166|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:14:38.005972|DELETE|INVOICE|invoices/73985000000203182|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:14:38.951475|DELETE|INVOICE|invoices/73985000000202436|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:14:39.968987|DELETE|INVOICE|invoices/73985000000203198|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:14:41.017766|DELETE|INVOICE|invoices/73985000000203214|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:14:41.992984|DELETE|INVOICE|invoices/73985000000203230|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:14:42.950937|DELETE|INVOICE|invoices/73985000000202452|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:14:43.929812|DELETE|INVOICE|invoices/73985000000202468|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:14:44.942465|DELETE|INVOICE|invoices/73985000000202484|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:14:45.953044|DELETE|INVOICE|invoices/73985000000203246|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:14:47.015487|DELETE|INVOICE|invoices/73985000000203262|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:14:47.927775|DELETE|INVOICE|invoices/73985000000202500|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:14:48.850681|DELETE|JOURNAL|journals/73985000000196424|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:14:49.640718|DELETE|JOURNAL|journals/73985000000254389|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:14:50.683823|DELETE|PAYMENT|customerpayments/73985000000213104|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:14:51.879839|DELETE|PAYMENT|customerpayments/73985000000212134|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:14:52.944774|DELETE|PAYMENT|customerpayments/73985000000212200|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:14:53.965974|DELETE|PAYMENT|customerpayments/73985000000213172|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:14:54.933769|DELETE|PAYMENT|customerpayments/73985000000212266|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:14:56.002336|DELETE|PAYMENT|customerpayments/73985000000213238|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:14:57.016733|DELETE|PAYMENT|customerpayments/73985000000212332|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:14:58.095050|DELETE|PAYMENT|customerpayments/73985000000213304|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:14:59.230214|DELETE|PAYMENT|customerpayments/73985000000213378|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:15:00.537036|DELETE|PAYMENT|customerpayments/73985000000212370|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:15:01.524824|DELETE|PAYMENT|customerpayments/73985000000213444|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:15:02.640637|DELETE|PAYMENT|customerpayments/73985000000212434|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:15:03.858608|DELETE|PAYMENT|customerpayments/73985000000213512|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:15:04.864944|DELETE|PAYMENT|customerpayments/73985000000213578|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:15:06.002969|DELETE|PAYMENT|customerpayments/73985000000213644|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:15:06.997640|DELETE|PAYMENT|customerpayments/73985000000213710|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:15:08.090101|DELETE|PAYMENT|customerpayments/73985000000212500|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:15:09.152832|DELETE|PAYMENT|customerpayments/73985000000212566|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:15:10.309905|DELETE|PAYMENT|customerpayments/73985000000213776|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:15:11.320577|DELETE|PAYMENT|customerpayments/73985000000212632|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:15:12.378470|DELETE|PAYMENT|customerpayments/73985000000213842|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:15:13.381895|DELETE|PAYMENT|customerpayments/73985000000213908|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:15:14.349404|DELETE|PAYMENT|customerpayments/73985000000212706|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:15:15.454464|DELETE|PAYMENT|customerpayments/73985000000212772|N/A|N/A|FAILED|400|N/A
2025-10-30T12:15:16.390771|DELETE|PAYMENT|customerpayments/73985000000212838|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:15:17.482776|DELETE|PAYMENT|customerpayments/73985000000213974|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:15:18.504248|DELETE|PAYMENT|customerpayments/73985000000212904|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:15:19.885160|DELETE|PAYMENT|customerpayments/73985000000214040|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:15:21.150207|DELETE|PAYMENT|customerpayments/73985000000214106|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:15:22.346553|DELETE|PAYMENT|customerpayments/73985000000212970|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:15:23.468216|DELETE|PAYMENT|customerpayments/73985000000214172|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:15:24.512398|DELETE|PAYMENT|customerpayments/73985000000215036|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:15:25.599404|DELETE|PAYMENT|customerpayments/73985000000214238|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:15:26.634472|DELETE|PAYMENT|customerpayments/73985000000215104|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:15:27.696601|DELETE|PAYMENT|customerpayments/73985000000215170|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:15:28.772078|DELETE|PAYMENT|customerpayments/73985000000214304|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:15:29.935385|DELETE|PAYMENT|customerpayments/73985000000214370|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:15:30.998626|DELETE|PAYMENT|customerpayments/73985000000214436|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:15:31.983064|DELETE|PAYMENT|customerpayments/73985000000214510|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:15:33.008548|DELETE|PAYMENT|customerpayments/73985000000215236|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:15:34.114859|DELETE|PAYMENT|customerpayments/73985000000215302|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:15:35.248158|DELETE|PAYMENT|customerpayments/73985000000215368|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:15:36.312133|DELETE|PAYMENT|customerpayments/73985000000214576|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:15:37.421650|DELETE|PAYMENT|customerpayments/73985000000215434|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:15:38.395622|DELETE|PAYMENT|customerpayments/73985000000214642|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:15:39.525786|DELETE|PAYMENT|customerpayments/73985000000215500|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:15:40.547136|DELETE|PAYMENT|customerpayments/73985000000214708|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:15:41.636464|DELETE|PAYMENT|customerpayments/73985000000214774|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:15:42.642416|DELETE|PAYMENT|customerpayments/73985000000215566|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:15:43.616880|DELETE|PAYMENT|customerpayments/73985000000214840|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:15:44.621919|DELETE|PAYMENT|customerpayments/73985000000214906|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:15:45.731159|DELETE|PAYMENT|customerpayments/73985000000215632|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:15:46.861336|DELETE|PAYMENT|customerpayments/73985000000214972|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:15:48.082349|DELETE|PAYMENT|customerpayments/73985000000215698|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:15:49.242314|DELETE|PAYMENT|customerpayments/73985000000216040|N/A|N/A|SUCCESS|200|N/A
2025-10-30T12:15:50.298499|DELETE|PAYMENT|customerpayments/73985000000215764|N/A|N/A|SUCCESS|200|N/A
