settlement-id	settlement-start-date	settlement-end-date	deposit-date	total-amount	currency	transaction-type	order-id	merchant-order-id	adjustment-id	shipment-id	marketplace-name	shipment-fee-type	shipment-fee-amount	order-fee-type	order-fee-amount	fulfillment-id	posted-date	order-item-code	merchant-order-item-id	merchant-adjustment-item-id	sku	quantity-purchased	price-type	price-amount	item-related-fee-type	item-related-fee-amount	misc-fee-amount	other-fee-amount	other-fee-reason-description	promotion-id	promotion-type	promotion-amount	direct-payment-type	direct-payment-amount	other-amount
24702193891						Order	702-1673458-4484260	702-1673458-4484260		BxpHrmnGf	Amazon.ca					AFN	2025-10-10T15:09:35+00:00	141005914409721			SALTT30-ULTA				FBAPerUnitFulfillmentFee	-8.25									
24702193891						Order	702-1673458-4484260	702-1673458-4484260		BxpHrmnGf	Amazon.ca					AFN	2025-10-10T15:09:35+00:00	141005914409721			SALTT30-ULTA				Commission	-9.63									
24702193891						Order	702-3264571-5415442	702-3264571-5415442		BB0t52Yxf	Amazon.ca					AFN	2025-10-11T00:20:49+00:00	141146608091001			SALTT30-CLEN	1													
24702193891						Order	702-3264571-5415442	702-3264571-5415442		BB0t52Yxf	Amazon.ca					AFN	2025-10-11T00:20:49+00:00	141146608091001			SALTT30-CLEN		Principal	59.99											
24702193891						Order	702-3264571-5415442	702-3264571-5415442		BB0t52Yxf	Amazon.ca					AFN	2025-10-11T00:20:49+00:00	141146608091001			SALTT30-CLEN				FBAPerUnitFulfillmentFee	-8.25									
24702193891						Order	702-3264571-5415442	702-3264571-5415442		BB0t52Yxf	Amazon.ca					AFN	2025-10-11T00:20:49+00:00	141146608091001			SALTT30-CLEN				Commission	-9.63									
24702193891						Order	701-8786674-8074614	701-8786674-8074614		BfFmq2YQf	Amazon.ca					AFN	2025-10-10T15:36:06+00:00	141134138351121			SALTT30-FRUT	1													
24702193891						Order	701-8786674-8074614	701-8786674-8074614		BfFmq2YQf	Amazon.ca					AFN	2025-10-10T15:36:06+00:00	141134138351121			SALTT30-FRUT		Principal	59.99											
24702193891						Order	701-8786674-8074614	701-8786674-8074614		BfFmq2YQf	Amazon.ca					AFN	2025-10-10T15:36:06+00:00	141134138351121			SALTT30-FRUT		Shipping	3.49											
24702193891						Order	701-8786674-8074614	701-8786674-8074614		BfFmq2YQf	Amazon.ca					AFN	2025-10-10T15:36:06+00:00	141134138351121			SALTT30-FRUT				FBAPerUnitFulfillmentFee	-8.68									
24702193891						Order	701-8786674-8074614	701-8786674-8074614		BfFmq2YQf	Amazon.ca					AFN	2025-10-10T15:36:06+00:00	141134138351121			SALTT30-FRUT				Commission	-9.63									
24702193891						Order	701-8786674-8074614	701-8786674-8074614		BfFmq2YQf	Amazon.ca					AFN	2025-10-10T15:36:06+00:00	141134138351121			SALTT30-FRUT										Shipping	-3.49			
24702193891						Order	702-5743133-9471453	702-5743133-9471453		BH5slBYrf	Amazon.ca					AFN	2025-10-12T11:19:56+00:00	141148337448841			SALTT30-FRUT	1													
24702193891						Order	702-5743133-9471453	702-5743133-9471453		BH5slBYrf	Amazon.ca					AFN	2025-10-12T11:19:56+00:00	141148337448841			SALTT30-FRUT		Principal	59.99											
24702193891						Order	702-5743133-9471453	702-5743133-9471453		BH5slBYrf	Amazon.ca					AFN	2025-10-12T11:19:56+00:00	141148337448841			SALTT30-FRUT				FBAPerUnitFulfillmentFee	-8.11									
24702193891						Order	702-5743133-9471453	702-5743133-9471453		BH5slBYrf	Amazon.ca					AFN	2025-10-12T11:19:56+00:00	141148337448841			SALTT30-FRUT				Commission	-9.63									
24702193891						Order	702-5743133-9471453	702-5743133-9471453		BH5slBYrf	Amazon.ca					AFN	2025-10-12T11:19:56+00:00	141148337448801			SALTT30-BERY	1													
24702193891						Order	702-5743133-9471453	702-5743133-9471453		BH5slBYrf	Amazon.ca					AFN	2025-10-12T11:19:56+00:00	141148337448801			SALTT30-BERY		Principal	59.99											
24702193891						Order	702-5743133-9471453	702-5743133-9471453		BH5slBYrf	Amazon.ca					AFN	2025-10-12T11:19:56+00:00	141148337448801			SALTT30-BERY				FBAPerUnitFulfillmentFee	-7.71									
24702193891						Order	702-5743133-9471453	702-5743133-9471453		BH5slBYrf	Amazon.ca					AFN	2025-10-12T11:19:56+00:00	141148337448801			SALTT30-BERY				Commission	-9.63									
24702193891						Order	702-9163633-4361040	702-9163633-4361040		BtfGBbGHf	Amazon.ca					AFN	2025-10-11T06:52:07+00:00	141090594190681			SALTT15-ALLT	1													
24702193891						Order	702-9163633-4361040	702-9163633-4361040		BtfGBbGHf	Amazon.ca					AFN	2025-10-11T06:52:07+00:00	141090594190681			SALTT15-ALLT		Principal	34.99											
24702193891						Order	702-9163633-4361040	702-9163633-4361040		BtfGBbGHf	Amazon.ca					AFN	2025-10-11T06:52:07+00:00	141090594190681			SALTT15-ALLT				FBAPerUnitFulfillmentFee	-6.12									
24702193891						Order	702-9163633-4361040	702-9163633-4361040		BtfGBbGHf	Amazon.ca					AFN	2025-10-11T06:52:07+00:00	141090594190681			SALTT15-ALLT				Commission	-5.62									
24702193891						Order	702-0131135-5066625	702-0131135-5066625		BsGKLvtzf	Amazon.ca					AFN	2025-10-12T19:03:34+00:00	141249282691881			SALTT30-CLEN	1													
24702193891						Order	702-0131135-5066625	702-0131135-5066625		BsGKLvtzf	Amazon.ca					AFN	2025-10-12T19:03:34+00:00	141249282691881			SALTT30-CLEN		Principal	59.99											
24702193891						Order	702-0131135-5066625	702-0131135-5066625		BsGKLvtzf	Amazon.ca					AFN	2025-10-12T19:03:34+00:00	141249282691881			SALTT30-CLEN				FBAPerUnitFulfillmentFee	-8.25									
24702193891						Order	702-0131135-5066625	702-0131135-5066625		BsGKLvtzf	Amazon.ca					AFN	2025-10-12T19:03:34+00:00	141249282691881			SALTT30-CLEN				Commission	-9.63									
24702193891						Order	702-7204315-7398660	702-7204315-7398660		B7Wkz3qGf	Amazon.ca					AFN	2025-10-10T02:08:22+00:00	141030253866441			SALTT30-FRUT	1													
24702193891						Order	702-7204315-7398660	702-7204315-7398660		B7Wkz3qGf	Amazon.ca					AFN	2025-10-10T02:08:22+00:00	141030253866441			SALTT30-FRUT		Principal	59.99											
24702193891						Order	702-7204315-7398660	702-7204315-7398660		B7Wkz3qGf	Amazon.ca					AFN	2025-10-10T02:08:22+00:00	141030253866441			SALTT30-FRUT				FBAPerUnitFulfillmentFee	-8.11									
24702193891						Order	702-7204315-7398660	702-7204315-7398660		B7Wkz3qGf	Amazon.ca					AFN	2025-10-10T02:08:22+00:00	141030253866441			SALTT30-FRUT				Commission	-9.63									
24702193891						Order	701-8916722-6493844	701-8916722-6493844		BfLnCXM6f	Amazon.ca					AFN	2025-10-12T10:30:58+00:00	141289104723401			SALTT30-GRPF	1													
24702193891						Order	701-8916722-6493844	701-8916722-6493844		BfLnCXM6f	Amazon.ca					AFN	2025-10-12T10:30:58+00:00	141289104723401			SALTT30-GRPF		Principal	59.99											
24702193891						Order	701-8916722-6493844	701-8916722-6493844		BfLnCXM6f	Amazon.ca					AFN	2025-10-12T10:30:58+00:00	141289104723401			SALTT30-GRPF		Shipping	6.99											
24702193891						Order	701-8916722-6493844	701-8916722-6493844		BfLnCXM6f	Amazon.ca					AFN	2025-10-12T10:30:58+00:00	141289104723401			SALTT30-GRPF				FBAPerUnitFulfillmentFee	-8.25									
24702193891						Order	701-8916722-6493844	701-8916722-6493844		BfLnCXM6f	Amazon.ca					AFN	2025-10-12T10:30:58+00:00	141289104723401			SALTT30-GRPF				Commission	-9.63									
24702193891						Order	701-8916722-6493844	701-8916722-6493844		BfLnCXM6f	Amazon.ca					AFN	2025-10-12T10:30:58+00:00	141289104723401			SALTT30-GRPF										Shipping	-6.99			
24702193891						Order	702-2436321-4068233	702-2436321-4068233		BBLTFYHLf	Amazon.ca					AFN	2025-10-12T11:50:49+00:00	141171388674121			SALTT30-FRUT	1													
24702193891						Order	702-2436321-4068233	702-2436321-4068233		BBLTFYHLf	Amazon.ca					AFN	2025-10-12T11:50:49+00:00	141171388674121			SALTT30-FRUT		Principal	59.99											
24702193891						Order	702-2436321-4068233	702-2436321-4068233		BBLTFYHLf	Amazon.ca					AFN	2025-10-12T11:50:49+00:00	141171388674121			SALTT30-FRUT				FBAPerUnitFulfillmentFee	-8.11									
24702193891						Order	702-2436321-4068233	702-2436321-4068233		BBLTFYHLf	Amazon.ca					AFN	2025-10-12T11:50:49+00:00	141171388674121			SALTT30-FRUT				Commission	-9.63									
24702193891						Order	702-2838608-1525856	702-2838608-1525856		B4SWRdf8f	Amazon.ca					AFN	2025-10-12T15:56:51+00:00	141099333737001			SALTT30-ULTA	1													
24702193891						Order	702-2838608-1525856	702-2838608-1525856		B4SWRdf8f	Amazon.ca					AFN	2025-10-12T15:56:51+00:00	141099333737001			SALTT30-ULTA		Principal	59.99											
24702193891						Order	702-2838608-1525856	702-2838608-1525856		B4SWRdf8f	Amazon.ca					AFN	2025-10-12T15:56:51+00:00	141099333737001			SALTT30-ULTA				FBAPerUnitFulfillmentFee	-8.25									
24702193891						Order	702-2838608-1525856	702-2838608-1525856		B4SWRdf8f	Amazon.ca					AFN	2025-10-12T15:56:51+00:00	141099333737001			SALTT30-ULTA				Commission	-9.63									
24702193891						Order	702-1724209-4885849	702-1724209-4885849		Bf4wcw6mf	Amazon.ca					AFN	2025-10-11T01:18:45+00:00	141179556696401			SALTT15-ALLT	1													
24702193891						Order	702-1724209-4885849	702-1724209-4885849		Bf4wcw6mf	Amazon.ca					AFN	2025-10-11T01:18:45+00:00	141179556696401			SALTT15-ALLT		Principal	34.99											
24702193891						Order	702-1724209-4885849	702-1724209-4885849		Bf4wcw6mf	Amazon.ca					AFN	2025-10-11T01:18:45+00:00	141179556696401			SALTT15-ALLT		Shipping	6.99											
24702193891						Order	702-1724209-4885849	702-1724209-4885849		Bf4wcw6mf	Amazon.ca					AFN	2025-10-11T01:18:45+00:00	141179556696401			SALTT15-ALLT				FBAPerUnitFulfillmentFee	-6.12									
24702193891						Order	702-1724209-4885849	702-1724209-4885849		Bf4wcw6mf	Amazon.ca					AFN	2025-10-11T01:18:45+00:00	141179556696401			SALTT15-ALLT				Commission	-5.62									
24702193891						Order	702-1724209-4885849	702-1724209-4885849		Bf4wcw6mf	Amazon.ca					AFN	2025-10-11T01:18:45+00:00	141179556696401			SALTT15-ALLT										Shipping	-6.99			
24702193891						Order	702-8116718-5582654	702-8116718-5582654		BBzswXRBf	Amazon.ca					AFN	2025-10-11T06:28:22+00:00	141065360594201			SALTT30-BERY	1													
24702193891						Order	702-8116718-5582654	702-8116718-5582654		BBzswXRBf	Amazon.ca					AFN	2025-10-11T06:28:22+00:00	141065360594201			SALTT30-BERY		Principal	59.99											
24702193891						Order	702-8116718-5582654	702-8116718-5582654		BBzswXRBf	Amazon.ca					AFN	2025-10-11T06:28:22+00:00	141065360594201			SALTT30-BERY				FBAPerUnitFulfillmentFee	-7.71									
24702193891						Order	702-8116718-5582654	702-8116718-5582654		BBzswXRBf	Amazon.ca					AFN	2025-10-11T06:28:22+00:00	141065360594201			SALTT30-BERY				Commission	-9.63									
24702193891						Order	702-7809034-1168228	702-7809034-1168228		BkkBGhfNf	Amazon.ca					AFN	2025-10-11T12:15:41+00:00	141116403628041			SALTT30-CLEN	1													
24702193891						Order	702-7809034-1168228	702-7809034-1168228		BkkBGhfNf	Amazon.ca					AFN	2025-10-11T12:15:41+00:00	141116403628041			SALTT30-CLEN		Principal	59.99											
24702193891						Order	702-7809034-1168228	702-7809034-1168228		BkkBGhfNf	Amazon.ca					AFN	2025-10-11T12:15:41+00:00	141116403628041			SALTT30-CLEN				FBAPerUnitFulfillmentFee	-8.25									
24702193891						Order	702-7809034-1168228	702-7809034-1168228		BkkBGhfNf	Amazon.ca					AFN	2025-10-11T12:15:41+00:00	141116403628041			SALTT30-CLEN				Commission	-9.63									
24702193891						Order	701-8047570-2475423	701-8047570-2475423		B4jwH1gFj	Amazon.ca					AFN	2025-10-11T16:04:02+00:00	140868018968641			SALTT30-ULTA	1													
24702193891						Order	701-8047570-2475423	701-8047570-2475423		B4jwH1gFj	Amazon.ca					AFN	2025-10-11T16:04:02+00:00	140868018968641			SALTT30-ULTA		Principal	59.99											
24702193891						Order	701-8047570-2475423	701-8047570-2475423		B4jwH1gFj	Amazon.ca					AFN	2025-10-11T16:04:02+00:00	140868018968641			SALTT30-ULTA		Shipping	3.27											
24702193891						Order	701-8047570-2475423	701-8047570-2475423		B4jwH1gFj	Amazon.ca					AFN	2025-10-11T16:04:02+00:00	140868018968641			SALTT30-ULTA				FBAPerUnitFulfillmentFee	-8.25									
24702193891						Order	701-8047570-2475423	701-8047570-2475423		B4jwH1gFj	Amazon.ca					AFN	2025-10-11T16:04:02+00:00	140868018968641			SALTT30-ULTA				Commission	-9.63									
24702193891						Order	701-8047570-2475423	701-8047570-2475423		B4jwH1gFj	Amazon.ca					AFN	2025-10-11T16:04:02+00:00	140868018968641			SALTT30-ULTA										Shipping	-3.27			
24702193891						Order	702-2211009-7961043	702-2211009-7961043		BBhhWJnBf	Amazon.ca					AFN	2025-10-10T15:23:38+00:00	141050787956121			SALTT30-FRUT	1													
24702193891						Order	702-2211009-7961043	702-2211009-7961043		BBhhWJnBf	Amazon.ca					AFN	2025-10-10T15:23:38+00:00	141050787956121			SALTT30-FRUT		Principal	59.99											
24702193891						Order	702-2211009-7961043	702-2211009-7961043		BBhhWJnBf	Amazon.ca					AFN	2025-10-10T15:23:38+00:00	141050787956121			SALTT30-FRUT				FBAPerUnitFulfillmentFee	-8.11									
24702193891						Order	702-2211009-7961043	702-2211009-7961043		BBhhWJnBf	Amazon.ca					AFN	2025-10-10T15:23:38+00:00	141050787956121			SALTT30-FRUT				Commission	-9.63									
24702193891						Order	702-4262785-5941834	702-4262785-5941834		BtjRRbKNj	Amazon.ca					AFN	2025-10-10T09:45:38+00:00	141005713821081			SALTT30-CRML	1													
24702193891						Order	702-4262785-5941834	702-4262785-5941834		BtjRRbKNj	Amazon.ca					AFN	2025-10-10T09:45:38+00:00	141005713821081			SALTT30-CRML		Principal	59.99											
24702193891						Order	702-4262785-5941834	702-4262785-5941834		BtjRRbKNj	Amazon.ca					AFN	2025-10-10T09:45:38+00:00	141005713821081			SALTT30-CRML				FBAPerUnitFulfillmentFee	-8.25									
24702193891						Order	702-4262785-5941834	702-4262785-5941834		BtjRRbKNj	Amazon.ca					AFN	2025-10-10T09:45:38+00:00	141005713821081			SALTT30-CRML				Commission	-9.63									
24702193891						Order	701-4012908-4003419	701-4012908-4003419		BslycZnlf	Amazon.ca					AFN	2025-10-10T12:58:24+00:00	141041988364241			SALTT30-ULTA	1													
24702193891						Order	701-4012908-4003419	701-4012908-4003419		BslycZnlf	Amazon.ca					AFN	2025-10-10T12:58:24+00:00	141041988364241			SALTT30-ULTA		Principal	59.99											
24702193891						Order	701-4012908-4003419	701-4012908-4003419		BslycZnlf	Amazon.ca					AFN	2025-10-10T12:58:24+00:00	141041988364241			SALTT30-ULTA				FBAPerUnitFulfillmentFee	-8.25									
24702193891						Order	701-4012908-4003419	701-4012908-4003419		BslycZnlf	Amazon.ca					AFN	2025-10-10T12:58:24+00:00	141041988364241			SALTT30-ULTA				Commission	-9.63									
24702193891						Order	702-8357651-9397009	702-8357651-9397009		BfxmtpYqf	Amazon.ca					AFN	2025-10-10T11:38:43+00:00	141141084420881			SALTT30-FRUT	1													
24702193891						Order	702-8357651-9397009	702-8357651-9397009		BfxmtpYqf	Amazon.ca					AFN	2025-10-10T11:38:43+00:00	141141084420881			SALTT30-FRUT		Principal	59.99											
24702193891						Order	702-8357651-9397009	702-8357651-9397009		BfxmtpYqf	Amazon.ca					AFN	2025-10-10T11:38:43+00:00	141141084420881			SALTT30-FRUT		Shipping	6.99											
24702193891						Order	702-8357651-9397009	702-8357651-9397009		BfxmtpYqf	Amazon.ca					AFN	2025-10-10T11:38:43+00:00	141141084420881			SALTT30-FRUT				FBAPerUnitFulfillmentFee	-8.68									
24702193891						Order	702-8357651-9397009	702-8357651-9397009		BfxmtpYqf	Amazon.ca					AFN	2025-10-10T11:38:43+00:00	141141084420881			SALTT30-FRUT				Commission	-9.63									
24702193891						Order	702-8357651-9397009	702-8357651-9397009		BfxmtpYqf	Amazon.ca					AFN	2025-10-10T11:38:43+00:00	141141084420881			SALTT30-FRUT										Shipping	-6.99			
24702193891						Order	701-4993935-0509041	701-4993935-0509041		BqlNbmktj	Amazon.ca					AFN	2025-10-11T16:22:28+00:00	140913904141561			SALTT15-FRUT	1													
24702193891						Order	701-4993935-0509041	701-4993935-0509041		BqlNbmktj	Amazon.ca					AFN	2025-10-11T16:22:28+00:00	140913904141561			SALTT15-FRUT		Principal	34.99											
24702193891						Order	701-4993935-0509041	701-4993935-0509041		BqlNbmktj	Amazon.ca					AFN	2025-10-11T16:22:28+00:00	140913904141561			SALTT15-FRUT				FBAPerUnitFulfillmentFee	-6.12									
24702193891						Order	701-4993935-0509041	701-4993935-0509041		BqlNbmktj	Amazon.ca					AFN	2025-10-11T16:22:28+00:00	140913904141561			SALTT15-FRUT				Commission	-5.62									
24702193891						Order	701-0618209-4169014	701-0618209-4169014		BsFp2ZRRf	Amazon.ca					AFN	2025-10-11T09:35:36+00:00	141081411674561			SALTT30-GRPF	1													
24702193891						Order	701-0618209-4169014	701-0618209-4169014		BsFp2ZRRf	Amazon.ca					AFN	2025-10-11T09:35:36+00:00	141081411674561			SALTT30-GRPF		Principal	59.99											
24702193891						Order	701-0618209-4169014	701-0618209-4169014		BsFp2ZRRf	Amazon.ca					AFN	2025-10-11T09:35:36+00:00	141081411674561			SALTT30-GRPF				FBAPerUnitFulfillmentFee	-8.25									
24702193891						Order	701-0618209-4169014	701-0618209-4169014		BsFp2ZRRf	Amazon.ca					AFN	2025-10-11T09:35:36+00:00	141081411674561			SALTT30-GRPF				Commission	-9.63									
24702193891						Order	702-0048818-5147477	702-0048818-5147477		Bv6S8Tk3j	Amazon.ca					AFN	2025-10-10T07:14:15+00:00	140942061222441			SALTT30-CLEN	1													
24702193891						Order	702-0048818-5147477	702-0048818-5147477		Bv6S8Tk3j	Amazon.ca					AFN	2025-10-10T07:14:15+00:00	140942061222441			SALTT30-CLEN		Principal	59.99											
24702193891						Order	702-0048818-5147477	702-0048818-5147477		Bv6S8Tk3j	Amazon.ca					AFN	2025-10-10T07:14:15+00:00	140942061222441			SALTT30-CLEN				FBAPerUnitFulfillmentFee	-8.25									
24702193891						Order	702-0048818-5147477	702-0048818-5147477		Bv6S8Tk3j	Amazon.ca					AFN	2025-10-10T07:14:15+00:00	140942061222441			SALTT30-CLEN				Commission	-9.63									
24702193891						Order	701-8589923-4804248	701-8589923-4804248		Bk71P6w5f	Amazon.ca					AFN	2025-10-11T15:29:53+00:00	140897635541961			SALTT30-LMLM	1													
24702193891						Order	701-8589923-4804248	701-8589923-4804248		Bk71P6w5f	Amazon.ca					AFN	2025-10-11T15:29:53+00:00	140897635541961			SALTT30-LMLM		Principal	59.99											
24702193891						Order	701-8589923-4804248	701-8589923-4804248		Bk71P6w5f	Amazon.ca					AFN	2025-10-11T15:29:53+00:00	140897635541961			SALTT30-LMLM				FBAPerUnitFulfillmentFee	-8.49									
24702193891						Order	701-8589923-4804248	701-8589923-4804248		Bk71P6w5f	Amazon.ca					AFN	2025-10-11T15:29:53+00:00	140897635541961			SALTT30-LMLM				Commission	-9.63									
24702193891						Order	702-4544159-3913005	702-4544159-3913005		BhXPKSpFf	Amazon.ca					AFN	2025-10-10T15:37:12+00:00	141057664061481			SALTT30-FRUT	1													
24702193891						Order	702-4544159-3913005	702-4544159-3913005		BhXPKSpFf	Amazon.ca					AFN	2025-10-10T15:37:12+00:00	141057664061481			SALTT30-FRUT		Principal	59.99											
24702193891						Order	702-4544159-3913005	702-4544159-3913005		BhXPKSpFf	Amazon.ca					AFN	2025-10-10T15:37:12+00:00	141057664061481			SALTT30-FRUT				FBAPerUnitFulfillmentFee	-8.11									
24702193891						Order	702-4544159-3913005	702-4544159-3913005		BhXPKSpFf	Amazon.ca					AFN	2025-10-10T15:37:12+00:00	141057664061481			SALTT30-FRUT				Commission	-9.63									
24702193891						Order	701-8429882-9643444	701-8429882-9643444		BvzbvHsvf	Amazon.ca					AFN	2025-10-11T14:23:04+00:00	141085992338281			SALTT30-BLUE	1													
24702193891						Order	701-8429882-9643444	701-8429882-9643444		BvzbvHsvf	Amazon.ca					AFN	2025-10-11T14:23:04+00:00	141085992338281			SALTT30-BLUE		Principal	59.99											
24702193891						Order	701-8429882-9643444	701-8429882-9643444		BvzbvHsvf	Amazon.ca					AFN	2025-10-11T14:23:04+00:00	141085992338281			SALTT30-BLUE				FBAPerUnitFulfillmentFee	-8.25									
24702193891						Order	701-8429882-9643444	701-8429882-9643444		BvzbvHsvf	Amazon.ca					AFN	2025-10-11T14:23:04+00:00	141085992338281			SALTT30-BLUE				Commission	-9.63									
24702193891						Order	702-4833513-9649024	702-4833513-9649024		B70ZXVkMj	Amazon.ca					AFN	2025-10-10T15:14:33+00:00	140929678957121			SALTT15-FRUT	1													
24702193891						Order	702-4833513-9649024	702-4833513-9649024		B70ZXVkMj	Amazon.ca					AFN	2025-10-10T15:14:33+00:00	140929678957121			SALTT15-FRUT		Principal	34.99											
24702193891						Order	702-4833513-9649024	702-4833513-9649024		B70ZXVkMj	Amazon.ca					AFN	2025-10-10T15:14:33+00:00	140929678957121			SALTT15-FRUT				FBAPerUnitFulfillmentFee	-6.12									
24702193891						Order	702-4833513-9649024	702-4833513-9649024		B70ZXVkMj	Amazon.ca					AFN	2025-10-10T15:14:33+00:00	140929678957121			SALTT15-FRUT				Commission	-5.62									
24702193891						Order	702-5081516-0580222	702-5081516-0580222		BWNbYYWKf	Amazon.ca					AFN	2025-10-11T07:57:49+00:00	141182263932121			SALTT30-FRUT	1													
24702193891						Order	702-5081516-0580222	702-5081516-0580222		BWNbYYWKf	Amazon.ca					AFN	2025-10-11T07:57:49+00:00	141182263932121			SALTT30-FRUT		Principal	59.99											
24702193891						Order	702-5081516-0580222	702-5081516-0580222		BWNbYYWKf	Amazon.ca					AFN	2025-10-11T07:57:49+00:00	141182263932121			SALTT30-FRUT		Shipping	3.50											
