Date,Reference Number,Journal Type,GL_Account,Description,Debit,Credit,Notes
2025-10-11,24596907561,both,Amazon.ca Revenue,Order/Shipping,0.0,6.99,Row ID: 1599 - Merchant Order ID: 702-0365478-0397002
2025-10-11,24596907561,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1595 - Merchant Order ID: 702-0365478-0397002
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.83,0.0,Row ID: 1597 - Merchant Order ID: 702-0365478-0397002
2025-10-11,24596907561,both,Amazon.ca Revenue,Order/Shipping,0.0,6.99,Row ID: 1596 - Merchant Order ID: 702-0365478-0397002
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1540 - Merchant Order ID: 701-8088499-8489020
2025-10-11,24596907561,both,Amazon.ca Revenue,Order/Shipping,0.0,6.99,Row ID: 1538 - Merchant Order ID: 701-8088499-8489020
2025-10-11,24596907561,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1537 - Merchant Order ID: 701-8088499-8489020
2025-10-11,24596907561,both,Amazon.ca Revenue,Order/Shipping,0.0,6.99,Row ID: 1541 - Merchant Order ID: 701-8088499-8489020
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.83,0.0,Row ID: 1539 - Merchant Order ID: 701-8088499-8489020
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1449 - Merchant Order ID: 701-5163304-9830619
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.11,0.0,Row ID: 1448 - Merchant Order ID: 701-5163304-9830619
2025-10-11,24596907561,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1447 - Merchant Order ID: 701-5163304-9830619
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1453 - Merchant Order ID: 701-8176549-7372200
2025-10-11,24596907561,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1451 - Merchant Order ID: 701-8176549-7372200
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.83,0.0,Row ID: 1452 - Merchant Order ID: 701-8176549-7372200
2025-10-11,24596907561,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1649 - Merchant Order ID: 701-0480212-4514654
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 1650 - Merchant Order ID: 701-0480212-4514654
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1651 - Merchant Order ID: 701-0480212-4514654
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1445 - Merchant Order ID: 701-5862806-3751426
2025-10-11,24596907561,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1443 - Merchant Order ID: 701-5862806-3751426
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 1444 - Merchant Order ID: 701-5862806-3751426
2025-10-11,24596907561,both,Amazon.ca Clearing,Order/Principal,0.0,34.99,Row ID: 1623 - Merchant Order ID: 702-4499853-4569859
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,6.12,0.0,Row ID: 1624 - Merchant Order ID: 702-4499853-4569859
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/Commission,5.62,0.0,Row ID: 1625 - Merchant Order ID: 702-4499853-4569859
2025-10-11,24596907561,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1459 - Merchant Order ID: 701-7702389-1754644
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 1460 - Merchant Order ID: 701-7702389-1754644
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1461 - Merchant Order ID: 701-7702389-1754644
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1570 - Merchant Order ID: 702-1644016-1187448
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 1569 - Merchant Order ID: 702-1644016-1187448
2025-10-11,24596907561,both,Amazon.ca Revenue,Order/Shipping,0.0,3.49,Row ID: 1568 - Merchant Order ID: 702-1644016-1187448
2025-10-11,24596907561,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1567 - Merchant Order ID: 702-1644016-1187448
2025-10-11,24596907561,both,Amazon.ca Revenue,Order/Shipping,0.0,3.49,Row ID: 1571 - Merchant Order ID: 702-1644016-1187448
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1579 - Merchant Order ID: 701-3632174-2963413
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.11,0.0,Row ID: 1578 - Merchant Order ID: 701-3632174-2963413
2025-10-11,24596907561,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1577 - Merchant Order ID: 701-3632174-2963413
2025-10-11,24596907561,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1501 - Merchant Order ID: 702-5616856-1234669
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.49,0.0,Row ID: 1502 - Merchant Order ID: 702-5616856-1234669
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1503 - Merchant Order ID: 702-5616856-1234669
2025-10-11,24596907561,both,Amazon.ca Clearing,Order/Principal,0.0,34.99,Row ID: 1433 - Merchant Order ID: 702-2805774-3413005
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/Commission,5.62,0.0,Row ID: 1435 - Merchant Order ID: 702-2805774-3413005
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,6.12,0.0,Row ID: 1434 - Merchant Order ID: 702-2805774-3413005
2025-10-11,24596907561,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1489 - Merchant Order ID: 702-0266111-9699464
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1491 - Merchant Order ID: 702-0266111-9699464
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 1490 - Merchant Order ID: 702-0266111-9699464
2025-10-11,24596907561,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1505 - Merchant Order ID: 701-7227399-4688244
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.11,0.0,Row ID: 1506 - Merchant Order ID: 701-7227399-4688244
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1507 - Merchant Order ID: 701-7227399-4688244
2025-10-11,24596907561,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1601 - Merchant Order ID: 702-9138742-9155436
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 1602 - Merchant Order ID: 702-9138742-9155436
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1603 - Merchant Order ID: 702-9138742-9155436
2025-10-11,24596907561,both,Amazon.ca Clearing,Order/Principal,0.0,34.99,Row ID: 1605 - Merchant Order ID: 702-3454532-6126618
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,6.12,0.0,Row ID: 1606 - Merchant Order ID: 702-3454532-6126618
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/Commission,5.62,0.0,Row ID: 1607 - Merchant Order ID: 702-3454532-6126618
2025-10-11,24596907561,both,Amazon.ca Clearing,Order/Principal,0.0,34.99,Row ID: 1533 - Merchant Order ID: 702-1485093-6053047
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/Commission,5.62,0.0,Row ID: 1535 - Merchant Order ID: 702-1485093-6053047
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,6.12,0.0,Row ID: 1534 - Merchant Order ID: 702-1485093-6053047
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 1498 - Merchant Order ID: 701-5439812-8569065
2025-10-11,24596907561,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1497 - Merchant Order ID: 701-5439812-8569065
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1499 - Merchant Order ID: 701-5439812-8569065
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1629 - Merchant Order ID: 702-9332461-8896217
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.49,0.0,Row ID: 1632 - Merchant Order ID: 702-9332461-8896217
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1633 - Merchant Order ID: 702-9332461-8896217
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,7.95,0.0,Row ID: 1628 - Merchant Order ID: 702-9332461-8896217
2025-10-11,24596907561,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1631 - Merchant Order ID: 702-9332461-8896217
2025-10-11,24596907561,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1627 - Merchant Order ID: 702-9332461-8896217
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/Commission,5.62,0.0,Row ID: 1561 - Merchant Order ID: 701-7946375-1260256
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,6.12,0.0,Row ID: 1560 - Merchant Order ID: 701-7946375-1260256
2025-10-11,24596907561,both,Amazon.ca Clearing,Order/Principal,0.0,34.99,Row ID: 1559 - Merchant Order ID: 701-7946375-1260256
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.49,0.0,Row ID: 1464 - Merchant Order ID: 702-7803292-3812211
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1465 - Merchant Order ID: 702-7803292-3812211
2025-10-11,24596907561,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1463 - Merchant Order ID: 702-7803292-3812211
2025-10-11,24596907561,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1619 - Merchant Order ID: 702-1328442-6645035
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,7.95,0.0,Row ID: 1620 - Merchant Order ID: 702-1328442-6645035
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1621 - Merchant Order ID: 702-1328442-6645035
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1637 - Merchant Order ID: 702-8806119-8905857
2025-10-11,24596907561,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1635 - Merchant Order ID: 702-8806119-8905857
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,7.95,0.0,Row ID: 1636 - Merchant Order ID: 702-8806119-8905857
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1557 - Merchant Order ID: 701-4132402-4049066
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.11,0.0,Row ID: 1556 - Merchant Order ID: 701-4132402-4049066
2025-10-11,24596907561,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1555 - Merchant Order ID: 701-4132402-4049066
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1646 - Merchant Order ID: 701-6362929-0282634
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 1645 - Merchant Order ID: 701-6362929-0282634
2025-10-11,24596907561,both,Amazon.ca Revenue,Order/Shipping,0.0,3.27,Row ID: 1644 - Merchant Order ID: 701-6362929-0282634
2025-10-11,24596907561,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1643 - Merchant Order ID: 701-6362929-0282634
2025-10-11,24596907561,both,Amazon.ca Revenue,Order/Shipping,0.0,3.27,Row ID: 1647 - Merchant Order ID: 701-6362929-0282634
2025-10-11,24596907561,both,Amazon.ca Revenue,Order/Shipping,0.0,1.75,Row ID: 1517 - Merchant Order ID: 702-1636682-3518636
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1516 - Merchant Order ID: 702-1636682-3518636
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 1515 - Merchant Order ID: 702-1636682-3518636
2025-10-11,24596907561,both,Amazon.ca Revenue,Order/Shipping,0.0,1.75,Row ID: 1514 - Merchant Order ID: 702-1636682-3518636
2025-10-11,24596907561,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1513 - Merchant Order ID: 702-1636682-3518636
2025-10-11,24596907561,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1543 - Merchant Order ID: 702-0034260-8120255
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.83,0.0,Row ID: 1544 - Merchant Order ID: 702-0034260-8120255
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1545 - Merchant Order ID: 702-0034260-8120255
2025-10-11,24596907561,both,Amazon.ca Revenue,Order/Shipping,0.0,6.99,Row ID: 1617 - Merchant Order ID: 701-4945765-2748237
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1616 - Merchant Order ID: 701-4945765-2748237
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 1615 - Merchant Order ID: 701-4945765-2748237
2025-10-11,24596907561,both,Amazon.ca Revenue,Order/Shipping,0.0,6.99,Row ID: 1614 - Merchant Order ID: 701-4945765-2748237
2025-10-11,24596907561,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1613 - Merchant Order ID: 701-4945765-2748237
2025-10-11,24596907561,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1573 - Merchant Order ID: 701-5447121-0382663
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,7.71,0.0,Row ID: 1574 - Merchant Order ID: 701-5447121-0382663
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1575 - Merchant Order ID: 701-5447121-0382663
2025-10-11,24596907561,both,Amazon.ca Clearing,Order/Principal,0.0,34.99,Row ID: 1525 - Merchant Order ID: 702-7277529-4507460
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/Commission,5.62,0.0,Row ID: 1527 - Merchant Order ID: 702-7277529-4507460
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,6.12,0.0,Row ID: 1526 - Merchant Order ID: 702-7277529-4507460
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1641 - Merchant Order ID: 702-6340041-9165048
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 1640 - Merchant Order ID: 702-6340041-9165048
2025-10-11,24596907561,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1639 - Merchant Order ID: 702-6340041-9165048
2025-10-11,24596907561,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1665 - Merchant Order ID: 701-2451484-2457844
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 1666 - Merchant Order ID: 701-2451484-2457844
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1667 - Merchant Order ID: 701-2451484-2457844
2025-10-11,24596907561,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1653 - Merchant Order ID: 702-0929963-9889819
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,7.95,0.0,Row ID: 1654 - Merchant Order ID: 702-0929963-9889819
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1655 - Merchant Order ID: 702-0929963-9889819
2025-10-11,24596907561,both,Amazon.ca Clearing,Order/Principal,0.0,119.98,Row ID: 1841 - Merchant Order ID: 701-8159137-2184218
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,16.5,0.0,Row ID: 1843 - Merchant Order ID: 701-8159137-2184218
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/Commission,19.26,0.0,Row ID: 1844 - Merchant Order ID: 701-8159137-2184218
2025-10-11,24596907561,both,Amazon.ca Revenue,Order/Shipping,0.0,5.88,Row ID: 1845 - Merchant Order ID: 701-8159137-2184218
2025-10-11,24596907561,both,Amazon.ca Revenue,Order/Shipping,0.0,5.88,Row ID: 1842 - Merchant Order ID: 701-8159137-2184218
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,6.12,0.0,Row ID: 1662 - Merchant Order ID: 701-0174436-9335477
2025-10-11,24596907561,both,Amazon.ca Clearing,Order/Principal,0.0,34.99,Row ID: 1661 - Merchant Order ID: 701-0174436-9335477
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/Commission,5.62,0.0,Row ID: 1663 - Merchant Order ID: 701-0174436-9335477
2025-10-11,24596907561,both,Amazon Advertising Expense,ServiceFee/Cost of Advertising/TaxAmount,500.06,0.0,Row ID: 1907 - Merchant Order ID: nan
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1871 - Merchant Order ID: 702-4123415-6729807
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 1870 - Merchant Order ID: 702-4123415-6729807
2025-10-11,24596907561,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1869 - Merchant Order ID: 702-4123415-6729807
2025-10-11,24596907561,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1669 - Merchant Order ID: 701-0176525-3253022
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 1670 - Merchant Order ID: 701-0176525-3253022
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1671 - Merchant Order ID: 701-0176525-3253022
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 1728 - Merchant Order ID: 701-5271701-9250617
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1729 - Merchant Order ID: 701-5271701-9250617
2025-10-11,24596907561,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1727 - Merchant Order ID: 701-5271701-9250617
2025-10-11,24596907561,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1833 - Merchant Order ID: 701-2698051-7911412
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1835 - Merchant Order ID: 701-2698051-7911412
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,7.95,0.0,Row ID: 1834 - Merchant Order ID: 701-2698051-7911412
2025-10-11,24596907561,both,Amazon.ca Clearing,Order/Principal,0.0,34.99,Row ID: 1825 - Merchant Order ID: 702-9592967-7681015
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/Commission,5.62,0.0,Row ID: 1827 - Merchant Order ID: 702-9592967-7681015
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,6.12,0.0,Row ID: 1826 - Merchant Order ID: 702-9592967-7681015
2025-10-11,24596907561,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1657 - Merchant Order ID: 701-9043487-8655404
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 1658 - Merchant Order ID: 701-9043487-8655404
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1659 - Merchant Order ID: 701-9043487-8655404
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 1756 - Merchant Order ID: 701-5963071-0506661
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1757 - Merchant Order ID: 701-5963071-0506661
2025-10-11,24596907561,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1755 - Merchant Order ID: 701-5963071-0506661
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,7.71,0.0,Row ID: 1695 - Merchant Order ID: 702-4653098-5092255
2025-10-11,24596907561,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1693 - Merchant Order ID: 702-4653098-5092255
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1696 - Merchant Order ID: 702-4653098-5092255
2025-10-11,24596907561,both,Amazon.ca Revenue,Order/Shipping,0.0,6.99,Row ID: 1694 - Merchant Order ID: 702-4653098-5092255
2025-10-11,24596907561,both,Amazon.ca Revenue,Order/Shipping,0.0,6.99,Row ID: 1697 - Merchant Order ID: 702-4653098-5092255
2025-10-11,24596907561,both,Amazon.ca Revenue,Order/Shipping,0.0,1.17,Row ID: 1877 - Merchant Order ID: 701-3038822-9175458
2025-10-11,24596907561,both,Amazon.ca Revenue,Order/Shipping,0.0,1.17,Row ID: 1874 - Merchant Order ID: 701-3038822-9175458
2025-10-11,24596907561,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1873 - Merchant Order ID: 701-3038822-9175458
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 1875 - Merchant Order ID: 701-3038822-9175458
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1876 - Merchant Order ID: 701-3038822-9175458
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,6.12,0.0,Row ID: 1682 - Merchant Order ID: 701-9397874-4370615
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/Commission,5.62,0.0,Row ID: 1683 - Merchant Order ID: 701-9397874-4370615
2025-10-11,24596907561,both,Amazon.ca Clearing,Order/Principal,0.0,34.99,Row ID: 1681 - Merchant Order ID: 701-9397874-4370615
2025-10-11,24596907561,both,Amazon.ca Revenue,Order/Shipping,0.0,3.92,Row ID: 1779 - Merchant Order ID: 702-9224232-1211437
2025-10-11,24596907561,both,Amazon.ca Clearing,Order/Principal,0.0,34.99,Row ID: 1775 - Merchant Order ID: 702-9224232-1211437
2025-10-11,24596907561,both,Amazon.ca Revenue,Order/Shipping,0.0,3.92,Row ID: 1776 - Merchant Order ID: 702-9224232-1211437
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,6.12,0.0,Row ID: 1777 - Merchant Order ID: 702-9224232-1211437
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/Commission,5.62,0.0,Row ID: 1778 - Merchant Order ID: 702-9224232-1211437
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1895 - Merchant Order ID: 702-2307267-7145054
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.11,0.0,Row ID: 1894 - Merchant Order ID: 702-2307267-7145054
2025-10-11,24596907561,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1893 - Merchant Order ID: 702-2307267-7145054
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1691 - Merchant Order ID: 701-8075959-6501004
2025-10-11,24596907561,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1689 - Merchant Order ID: 701-8075959-6501004
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 1690 - Merchant Order ID: 701-8075959-6501004
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1773 - Merchant Order ID: 701-6204323-4657856
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,7.95,0.0,Row ID: 1772 - Merchant Order ID: 701-6204323-4657856
2025-10-11,24596907561,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1771 - Merchant Order ID: 701-6204323-4657856
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,6.12,0.0,Row ID: 1674 - Merchant Order ID: 702-9960188-0656257
2025-10-11,24596907561,both,Amazon.ca Clearing,Order/Principal,0.0,34.99,Row ID: 1673 - Merchant Order ID: 702-9960188-0656257
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/Commission,5.62,0.0,Row ID: 1675 - Merchant Order ID: 702-9960188-0656257
2025-10-11,24596907561,both,Amazon.ca Revenue,Order/Shipping,0.0,7.06,Row ID: 1864 - Merchant Order ID: 701-6611652-6683430
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,7.71,0.0,Row ID: 1865 - Merchant Order ID: 701-6611652-6683430
2025-10-11,24596907561,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1863 - Merchant Order ID: 701-6611652-6683430
2025-10-11,24596907561,both,Amazon.ca Revenue,Order/ShippingChargeback,0.0,7.06,Row ID: 1867 - Merchant Order ID: 701-6611652-6683430
2025-10-11,24596907561,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1866 - Merchant Order ID: 701-6611652-6683430
2025-10-11,24596907561,both,Amazon.ca Clearing,Order/Principal,0.0,34.99,Row ID: 1787 - Merchant Order ID: 701-8277588-0771415
