Date,Reference Number,Journal Type,GL_Account,Description,Debit,Credit,Notes
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.49,0.0,Row ID: 932 - Merchant Order ID: 701-7746988-9481808
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 933 - Merchant Order ID: 701-7746988-9481808
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,5.62,0.0,Row ID: 791 - Merchant Order ID: 702-3276519-2485865
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,6.12,0.0,Row ID: 790 - Merchant Order ID: 702-3276519-2485865
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,34.99,Row ID: 789 - Merchant Order ID: 702-3276519-2485865
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 853 - Merchant Order ID: 702-3130542-9093033
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 854 - Merchant Order ID: 702-3130542-9093033
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 855 - Merchant Order ID: 702-3130542-9093033
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 717 - Merchant Order ID: 702-2656129-5508243
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 718 - Merchant Order ID: 702-2656129-5508243
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 719 - Merchant Order ID: 702-2656129-5508243
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 822 - Merchant Order ID: 701-5867416-4562613
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 821 - Merchant Order ID: 701-5867416-4562613
2025-09-27,24495221541,both,Amazon.ca Revenue,Order/Shipping,0.0,6.99,Row ID: 820 - Merchant Order ID: 701-5867416-4562613
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 819 - Merchant Order ID: 701-5867416-4562613
2025-09-27,24495221541,both,Amazon.ca Revenue,Order/Shipping,0.0,6.99,Row ID: 823 - Merchant Order ID: 701-5867416-4562613
2025-09-27,24495221541,both,Amazon.ca Revenue,Order/Shipping,0.0,6.99,Row ID: 925 - Merchant Order ID: 701-0723705-2285052
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 924 - Merchant Order ID: 701-0723705-2285052
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 923 - Merchant Order ID: 701-0723705-2285052
2025-09-27,24495221541,both,Amazon.ca Revenue,Order/Shipping,0.0,6.99,Row ID: 922 - Merchant Order ID: 701-0723705-2285052
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 921 - Merchant Order ID: 701-0723705-2285052
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 841 - Merchant Order ID: 702-0422043-2666632
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 842 - Merchant Order ID: 702-0422043-2666632
2025-09-27,24495221541,both,Amazon.ca Revenue,Order/Shipping,0.0,3.93,Row ID: 843 - Merchant Order ID: 702-0422043-2666632
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 839 - Merchant Order ID: 702-0422043-2666632
2025-09-27,24495221541,both,Amazon.ca Revenue,Order/Shipping,0.0,3.93,Row ID: 840 - Merchant Order ID: 702-0422043-2666632
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,6.12,0.0,Row ID: 918 - Merchant Order ID: 701-2601712-8953806
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,34.99,Row ID: 917 - Merchant Order ID: 701-2601712-8953806
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,5.62,0.0,Row ID: 919 - Merchant Order ID: 701-2601712-8953806
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 753 - Merchant Order ID: 701-3724549-2465869
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.83,0.0,Row ID: 752 - Merchant Order ID: 701-3724549-2465869
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 751 - Merchant Order ID: 701-3724549-2465869
2025-09-27,24495221541,both,Amazon.ca Revenue,Order/Shipping,0.0,2.33,Row ID: 745 - Merchant Order ID: 701-3638128-3420261
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 744 - Merchant Order ID: 701-3638128-3420261
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 741 - Merchant Order ID: 701-3638128-3420261
2025-09-27,24495221541,both,Amazon.ca Revenue,Order/Shipping,0.0,2.33,Row ID: 742 - Merchant Order ID: 701-3638128-3420261
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 743 - Merchant Order ID: 701-3638128-3420261
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,34.99,Row ID: 939 - Merchant Order ID: 702-7395637-9540237
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,6.12,0.0,Row ID: 940 - Merchant Order ID: 702-7395637-9540237
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,5.62,0.0,Row ID: 941 - Merchant Order ID: 702-7395637-9540237
2025-09-27,24495221541,both,Amazon Advertising Expense,ServiceFee/Cost of Advertising/TaxAmount,500.02,0.0,Row ID: 946 - Merchant Order ID: nan
2025-09-27,24495221541,both,Amazon.ca Revenue,Order/Shipping,0.0,3.27,Row ID: 858 - Merchant Order ID: 702-0464883-6464206
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 860 - Merchant Order ID: 702-0464883-6464206
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.49,0.0,Row ID: 859 - Merchant Order ID: 702-0464883-6464206
2025-09-27,24495221541,both,Amazon.ca Revenue,Order/Shipping,0.0,3.27,Row ID: 861 - Merchant Order ID: 702-0464883-6464206
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 857 - Merchant Order ID: 702-0464883-6464206
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 911 - Merchant Order ID: 702-2973969-0162615
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 910 - Merchant Order ID: 702-2973969-0162615
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 909 - Merchant Order ID: 702-2973969-0162615
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,5.62,0.0,Row ID: 763 - Merchant Order ID: 702-7608000-4394628
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,34.99,Row ID: 761 - Merchant Order ID: 702-7608000-4394628
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,6.12,0.0,Row ID: 762 - Merchant Order ID: 702-7608000-4394628
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 785 - Merchant Order ID: 702-8947812-3345056
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 786 - Merchant Order ID: 702-8947812-3345056
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 787 - Merchant Order ID: 702-8947812-3345056
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 915 - Merchant Order ID: 701-9340846-0347405
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.11,0.0,Row ID: 914 - Merchant Order ID: 701-9340846-0347405
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 913 - Merchant Order ID: 701-9340846-0347405
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 893 - Merchant Order ID: 702-6353299-4585016
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.83,0.0,Row ID: 892 - Merchant Order ID: 702-6353299-4585016
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 891 - Merchant Order ID: 702-6353299-4585016
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,34.99,Row ID: 901 - Merchant Order ID: 701-9939968-9073816
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,6.12,0.0,Row ID: 902 - Merchant Order ID: 701-9939968-9073816
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,5.62,0.0,Row ID: 903 - Merchant Order ID: 701-9939968-9073816
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 733 - Merchant Order ID: 702-6280630-2313806
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 734 - Merchant Order ID: 702-6280630-2313806
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 735 - Merchant Order ID: 702-6280630-2313806
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 713 - Merchant Order ID: 702-5331135-4973052
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 714 - Merchant Order ID: 702-5331135-4973052
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 715 - Merchant Order ID: 702-5331135-4973052
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 864 - Merchant Order ID: 702-3223184-8113815
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 863 - Merchant Order ID: 702-3223184-8113815
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 865 - Merchant Order ID: 702-3223184-8113815
2025-09-27,24495221541,both,Amazon.ca Revenue,Order/Shipping,0.0,6.99,Row ID: 731 - Merchant Order ID: 702-6424903-8650628
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,5.62,0.0,Row ID: 730 - Merchant Order ID: 702-6424903-8650628
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,6.12,0.0,Row ID: 729 - Merchant Order ID: 702-6424903-8650628
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,34.99,Row ID: 727 - Merchant Order ID: 702-6424903-8650628
2025-09-27,24495221541,both,Amazon.ca Revenue,Order/Shipping,0.0,6.99,Row ID: 728 - Merchant Order ID: 702-6424903-8650628
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 927 - Merchant Order ID: 701-7065736-1123433
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 928 - Merchant Order ID: 701-7065736-1123433
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 929 - Merchant Order ID: 701-7065736-1123433
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,34.99,Row ID: 747 - Merchant Order ID: 701-8894237-3134615
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,6.12,0.0,Row ID: 748 - Merchant Order ID: 701-8894237-3134615
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,5.62,0.0,Row ID: 749 - Merchant Order ID: 701-8894237-3134615
2025-09-27,24495221541,both,Amazon.ca Revenue,Order/Shipping,0.0,3.5,Row ID: 797 - Merchant Order ID: 701-7062747-7052260
2025-09-27,24495221541,both,Amazon.ca Revenue,Order/Shipping,0.0,3.49,Row ID: 803 - Merchant Order ID: 701-7062747-7052260
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 802 - Merchant Order ID: 701-7062747-7052260
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.83,0.0,Row ID: 801 - Merchant Order ID: 701-7062747-7052260
2025-09-27,24495221541,both,Amazon.ca Revenue,Order/Shipping,0.0,3.49,Row ID: 800 - Merchant Order ID: 701-7062747-7052260
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 799 - Merchant Order ID: 701-7062747-7052260
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 796 - Merchant Order ID: 701-7062747-7052260
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.68,0.0,Row ID: 795 - Merchant Order ID: 701-7062747-7052260
2025-09-27,24495221541,both,Amazon.ca Revenue,Order/Shipping,0.0,3.5,Row ID: 794 - Merchant Order ID: 701-7062747-7052260
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 793 - Merchant Order ID: 701-7062747-7052260
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 851 - Merchant Order ID: 701-4272227-9489859
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 849 - Merchant Order ID: 701-4272227-9489859
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 850 - Merchant Order ID: 701-4272227-9489859
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 867 - Merchant Order ID: 702-7067788-2704219
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 869 - Merchant Order ID: 702-7067788-2704219
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 868 - Merchant Order ID: 702-7067788-2704219
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 883 - Merchant Order ID: 702-7322508-2145048
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 884 - Merchant Order ID: 702-7322508-2145048
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 885 - Merchant Order ID: 702-7322508-2145048
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 905 - Merchant Order ID: 702-9554774-8032216
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.11,0.0,Row ID: 906 - Merchant Order ID: 702-9554774-8032216
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 907 - Merchant Order ID: 702-9554774-8032216
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 765 - Merchant Order ID: 702-5125680-9094603
2025-09-27,24495221541,both,Amazon.ca Revenue,Order/Shipping,0.0,6.99,Row ID: 766 - Merchant Order ID: 702-5125680-9094603
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 767 - Merchant Order ID: 702-5125680-9094603
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 768 - Merchant Order ID: 702-5125680-9094603
2025-09-27,24495221541,both,Amazon.ca Revenue,Order/Shipping,0.0,6.99,Row ID: 769 - Merchant Order ID: 702-5125680-9094603
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 805 - Merchant Order ID: 702-6308563-2709851
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 806 - Merchant Order ID: 702-6308563-2709851
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 807 - Merchant Order ID: 702-6308563-2709851
2025-09-27,24495221541,both,Amazon.ca Revenue,Order/Shipping,0.0,6.99,Row ID: 708 - Merchant Order ID: 702-4520985-6791445
2025-09-27,24495221541,both,Amazon.ca Revenue,Order/Shipping,0.0,6.99,Row ID: 711 - Merchant Order ID: 702-4520985-6791445
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 707 - Merchant Order ID: 702-4520985-6791445
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 710 - Merchant Order ID: 702-4520985-6791445
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.68,0.0,Row ID: 709 - Merchant Order ID: 702-4520985-6791445
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 739 - Merchant Order ID: 702-8337775-2406665
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 738 - Merchant Order ID: 702-8337775-2406665
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 737 - Merchant Order ID: 702-8337775-2406665
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 833 - Merchant Order ID: 702-3221621-7907443
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,7.71,0.0,Row ID: 832 - Merchant Order ID: 702-3221621-7907443
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 831 - Merchant Order ID: 702-3221621-7907443
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 812 - Merchant Order ID: 701-4482258-1084235
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 811 - Merchant Order ID: 701-4482258-1084235
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 809 - Merchant Order ID: 701-4482258-1084235
2025-09-27,24495221541,both,Amazon.ca Revenue,Order/Shipping,0.0,3.92,Row ID: 810 - Merchant Order ID: 701-4482258-1084235
2025-09-27,24495221541,both,Amazon.ca Revenue,Order/Shipping,0.0,3.92,Row ID: 813 - Merchant Order ID: 701-4482258-1084235
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,7.95,0.0,Row ID: 836 - Merchant Order ID: 701-0360549-3981015
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 837 - Merchant Order ID: 701-0360549-3981015
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 835 - Merchant Order ID: 701-0360549-3981015
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 881 - Merchant Order ID: 701-2195597-7822628
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 880 - Merchant Order ID: 701-2195597-7822628
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 879 - Merchant Order ID: 701-2195597-7822628
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 872 - Merchant Order ID: 701-1846984-0000222
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 871 - Merchant Order ID: 701-1846984-0000222
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 873 - Merchant Order ID: 701-1846984-0000222
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 815 - Merchant Order ID: 701-5261655-9894652
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 817 - Merchant Order ID: 701-5261655-9894652
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 816 - Merchant Order ID: 701-5261655-9894652
